FILE_ID,IS_FAMILY_MEMBER
56470079b80026db79f158c845898ed6,NO
2082cdab57593db0c3f158b04672e6a7,YES
8139cc473a6849cb16e279a0c3a0cc9d,NO
e867e53006b7490f0c1a24ab47fea8ed,YES
4110188023f66d8f860251e76deae8fe,YES
da259cf04363f607da883bc96dc6bb4e,NO
c44afaf3364c88dd10e458a5da2410d4,YES
cebd3360c63cc3d3901db2e3ee11b0b6,NO
3286132dde7ba75201fc971655d10c1a,YES
12af9db1a598154dbd1be5d39b7cbb14,YES
afa3b91c1abdbd26012c21081ae611d8,NO
c093e70485bcbb7d87f06d7df978569c,NO
652af35d166699e9c82480d36941c3bc,NO
cca1e156b65ca15925421c154291c770,YES
828ec22052a16ff831a11799ff9b7851,NO
df05dff842d80ab53f873c0c6c87dfbf,YES
3c0aaaf8d8c744b4f25bcc43195d0e7e,YES
fe9bdc475a131ab07925049694847c13,YES
083d72b39b89639c9be4c84e22faaf43,YES
b6c1f29cf40b544ad52c92ee2502e0d0,NO
89734333a2d2226e254fe21be87cd497,YES
58e10d0d757daf60db5504e7c3e90f8d,NO
c135d0f8d172c711bcb3d9e8fa62f279,NO
8308b203a6e665fc585f1b6daf50af85,YES
3150574e98f93d16cb8cf35be1cb0b43,NO
6ae09f6b5f0083861152658c08770965,YES
addff79bef883884a8935cfa7daea57d,YES
967bec1247539e53cda01b46f24afca5,NO
9ea81f3bf3f4d86c0613f0d50167051a,NO
c750b328f064f55299a255833e030b71,YES
a3c727d09b88f6fa3e850d0e1f338e9f,YES
98da08ee76f33cadea2184d5e60d58b6,YES
c4c7095ee6f3d6ad03d9d69b5654b6ee,NO
a0bfa02311f8751d18a8e495c4275d38,YES
ac375475d1df224692bc28d160b2659b,YES
f43da4011cd1e0a9edf36e4b6f530471,YES
7e3ea6735bdf9b81c9ee67482884ba62,YES
6d7394d4a5acfb1013c77b210abe4cdb,YES
8d057aee6547a1fae11ce073ce172967,NO
146e664e1145fc1f12534730715b63d1,NO
676fd40f7dd366ce383da624fa70e185,NO
d328e272af0b28e89525dc709ca4e1ec,YES
d791377c7e63a564417e6b0307b47d77,YES
d77891e59e991efb1b40f2bf26140205,YES
6470f0ae98c2a7599590cade64a51938,NO
96aa80bcc95d544bd14cd4ea8682e58c,YES
86cdd090f66e11857b0d87edaf89e2c3,YES
446a88f2475df2bbc7dc4829dc213db8,NO
a39db5c1b7d2b94f07561a7212622a33,YES
20f17a8a9db6f64d99bc20c28f6356b9,YES
072430fa52decac4dbc40b43268eafaa,YES
8f6c40c9c6f18a647fadd568950bbaa9,YES
8b8b99db2f7639e6dfd82c5aaeced87b,YES
fa5417f0e760efbc13ff4e9a4b4e2083,YES
304c314125aa35bdc58a2a6701f1756c,YES
8652bb0b37d0d20599ec43fa2ce48c4b,NO
0e8003105d9be524197dbcea11cd6c4b,YES
5d7359109c61eff7b1b0b39afdc1938d,YES
362ed8e49d59d1a9773f85ac94f101a0,YES
b5fd66ea8cb0bd4101f3c153a94f3d99,YES
01a867c62c4e4949d4d802daecfc5459,NO
2da9a4cc4194b8c65a6bb8cfff6c9003,NO
07b2c7d71e25ae863dbfbb9d864ca906,NO
379446f84bc5f090872bd6e7aa9d8236,NO
444c8c1c244749c9a7894b8e8ebb6bfd,NO
9b858aa9740aff2574271cce95469855,NO
f29bcb18c126bb0999641b2eddd93968,YES
4a89cf81760f72ea1bfad3348ec47287,YES
19134f22ca3d725410c409d1dd8b4cf6,YES
03962f9d8f07c90ebad3be8744860a29,YES
e38493482225267789f1835170076a58,NO
3d4acdd2340b9ac5d60fdb505a288c81,YES
3cf278fdc084707e73457dc0130324a4,NO
c5f64e72c16320d97cd7384e048728a2,NO
f515af1b357aee430804348e0b396e3b,NO
6476eda69fb5288b88e59b8fbc8cd7c6,NO
f8b2e0f49cfd55b80d2c5d903ae202b6,YES
fa4edea2a03383eb2fa74eabe2a1edf8,NO
82cc0d6ff841d1660bd8a808e8d9c5d5,YES
23007144f710849287bda9527c17e0ca,NO
3cda82bb3f4bd7b15982e031d4f0ec01,YES
53b7911ff3c093e68a85f5292cd8c357,YES
dc49ef6281183d964ab14cdac70f3a42,YES
2e3657690a92135ce404f9d4734326e3,YES
6fd4bc2be98bb68123634560ee571973,YES
e98275d8ce45e235351bb3640cb1e287,YES
a3da94ff61ee8f420d3bbdd0df92de75,NO
f95223a2045690819dd6ec64423b3060,NO
b22b99aa2bd766a2c3492c43b3f8a451,NO
b9a3937968496dba198a4a32f67bf0e7,YES
95d5e9acc733eab62a0ae4a96b5b2abc,YES
e2b532b3b38607aacc4d40ffc291ab73,NO
8548d7c2a3a4b6a1f1ee57b17924f3ac,YES
8d190c40c241a54c52e6846af4cf52d0,NO
33d9bc5a20116d009f8430ddfbd342da,NO
c8d48f99cb3bf87df9b24c0c076343b3,NO
b8d93b462f10e67ddbf7150ea294f2c8,NO
6587e5ab0eba6f606fbc3df181d637ff,YES
868b655904853097e9e1d9be488a67b5,NO
ae2d4e7d3619e6e626f88dca65905dc5,YES
5c05fd588492c304bee6329871d2cdc3,NO
7562f9fa7818d78e53f07d6eeace3aae,NO
1f875f396433482c25e9d049164d4259,YES
f6b6aab26947a7864f935ee4ffc8f54d,NO
b02211cc0f92fa17fe747f6e94b3dbb3,NO
803321dc806176e0795bb2ac4b943072,YES
caf10d0a4430ab08f72f6107e229463e,NO
1091983e015d6910fd28de3eab2a23eb,YES
6f14e6af9202f20d8736f3f04c69cc6e,NO
5b6874c3b174960d7643d2aa89c132b9,NO
263615e83f56e24033312ea472eebd8e,NO
17b36586ff8733744e3854f3c91e3ad0,YES
0a4afb89c33dd7e017057227572e2ced,YES
adba9bd6aa06044dd7e34edb30e1ffb1,NO
9480b9e4b423fc06e7fb5f1ac7489e95,NO
98a104704a72f549fb7383f9240b6a4b,YES
13252efe8d8fc6c1fb464a4857378d4b,YES
b2fd8ab1d59d06cafabf24c6a2b7b3cf,NO
b88f157cd7ccfe256f2393d1347a7bf2,NO
27874993168d9060e3ac12a4ed158793,YES
2bb4cf47a998bc8f6bf4dfda5a8c0b55,YES
bc6482932ed738726c1be98d1049086d,YES
48bd069326149738805a0a9c3f221ca7,NO
01bc88b735edd32d806c689dca4f6bcf,NO
331f545a35d0f93c3613f8fd6a9a97f6,YES
581cd69258e2b26c4f5ac49854ebcd73,YES
0c00754e590f5401a8bc833be7438568,NO
bdc804167d598e4f7a89301c2badce4b,YES
477cf6dc81cb4560f92cfa3f71c26886,YES
79bcb48279607d4e4c4575783f749093,NO
1151bd706b3fe36f82705681223f84c7,YES
55012a7a388f110013f16bcc77a28146,NO
3ab545fb778cae87d6fb76ebe885287c,NO
09acbf139a9fe183f94830fb5a413440,NO
232674d659cb612fb6d9d25341cd69fe,NO
d379f887fa557729cfb9815bb226abef,NO
024f7d7697085eb6164ded48233a28e1,YES
20af208f1ae04d1a47a26e47a10cea9f,NO
503c65eceddfabfb087e6b5476778f38,NO
f17007e455d1aa9670d6050bcb5f7b07,YES
9816bd22dbc12208bfba851454075cc0,NO
07c8d39b70a8c70c67487910d2370f6b,NO
b7b0039b2fe3097f50416f9498f09599,YES
4aacd82259406191a5f96ea16a804406,NO
8f98580be57d823885558b20a991ec66,YES
ba505241b1a95ee6d3869c11199f349f,NO
390832e3c7170b91716d21c89c9c50cc,NO
aad80f429fd2c59e025613bc5f103f67,NO
badebb71fba6de76adfc15615bec793d,YES
89e6dab8cc2198c53bb5184c80a72052,NO
61c692d93acd8aa14627094c574b7a88,YES
700642d75aca09cc93fa06a29aaaab75,YES
3522cbf324aa02288ff280c98b8d48c1,NO
c7e95449fd8311d9e4f3f0ff4e72802b,YES
e233573a31fb9228388e212bb97a8559,NO
db0c51d431a41554d751144a064a10de,YES
6c7be63a1cf49a9a59d44a896ea1a199,NO
e7de66c34ea400431155956ad5cc1e71,YES
22281ce3e9a6563ab8bccd1e89e18aa2,YES
93b2202cfdae1950fd95249c42f6b272,YES
28d21e36dc272c4dc8dd2ffdfb82323f,YES
4044e7c70fb1f41f9ca522e3e16c5511,NO
35ddf7bbe390658aca7bbca8f96d22aa,YES
f510bdce411b3807a3040b5c089bd52b,NO
eef376fcb74a8cb88726d669e85e1971,NO
edc7f9865ee3d6c2ee455ab08b7d3b21,YES
06967a83b5d013efc1a57b79f01b6977,YES
afc7d20622a981e57306dd8b1f8730bc,NO
57c6889b2e2609616dfa715ec73abef1,YES
bb85a4003daecb03dab554dd6b7e161e,YES
f4204f7d957763e1de532b2d92135045,NO
87db5c3b98523cdbb003ec643196ebde,NO
42c21f6ef5a55f20eb1a8bf1a2ad8e41,YES
3503d4b33e38d3be30e747286e961318,NO
c703292b1713070be283b1d95316d6f1,YES
2cf675fb6c0ef76094bfb05593017357,YES
1f3fa366c05ef9262bb15ef569f7330e,YES
5f340270d6ce88a650662a12e2382207,NO
499ddb9a64ec6e11dd767ad62bb010de,YES
d36bdfdc9eb9f2ede356c92b77fc704d,YES
559a7304ca6e97e4860394c4dd73cdc4,YES
632cb2af9e6d91b783e559582635eaaa,YES
84a4987cbddc79e385d6ea2fa75aec03,NO
7e46463aef66c7b67f641aaa91c79694,NO
11095641461844fbbfb9e79ef9ff5193,NO
9f02ad73b7790b69c4030038fb819bf4,NO
e0d456639cbe0a35846bbee282b9834e,NO
013558e40b34c391627247a967b8a347,YES
2e5b58c7d1bbdcfacbe187cf9bead831,YES
fee92ba12ca2aaf2992c1f44c2c09974,YES
2d9fb88573b2a6e5cb38eb2712e558dc,NO
9905e0ab199bb6541f6ebe8cc8ad77de,YES
e4f49c29cc95135e7bbbc3acf5123132,NO
96d5d18b8d0c21b9539b30904149ad1e,NO
55bf5bb5d22da9036c661d284976c78b,NO
6ed366c8d2aeafe68be4305ac621f668,NO
010cc5a7f99b457d3844ad1f646fb92e,YES
b483eb1e7734f7c5708028eb1a4fb3ad,YES
bdd9ddc9698b2d789d2c37d554bbf5a7,NO
410002006be39db59b451fc3300c05fb,NO
cdfe1105fc1369776435882420eceb66,NO
a31a83e06502df4eb82f11db5e38ead5,YES
d5be8b6a8592390fa18fdf327814d327,NO
e34fc96b70b87d159129c8d017f0e890,NO
b6724444868efe018a7c91a21f7f1234,YES
73dccbc78f2c5f27cfa1488a66665fbb,YES
790098a9b7fedd8d36f3d8c9efcc2a2a,YES
c833d2c43bb903adaa34da0efa7ce1c3,YES
5a81be6e846fe4b15eb5aefa341b067c,YES
9a1c05f6509aaa5f9b4fa55ae455ef94,NO
927f072f9e034e4c87b5532bb87e41c2,YES
cdb13564becf8e3437f6a21b59129ec8,NO
6c09c7bc8f01957f459a0859082c8ca2,NO
1f67ce7fd67dc853ee5e5659ffba92b3,NO
c57621ac9f287379b9a4290bc82fe316,YES
3cd5816fecc9dbe5a5028d0ee891bb4f,NO
0abed328d2362e9dec8c8c2a21a4813c,NO
fb61422808a9eadc48788ce1a0ba7b45,YES
03cb876961d5ec3c70c64d3eae2f65ba,NO
ebe08b20c0c65847eddbf6c7ec0d3210,YES
8a379a96a82f67a83fcbcfb922bb0426,NO
79dae6fe0c76822ab0da096dae05970b,YES
086928f7a7f87dc23a7febe670df752b,YES
53b4978911e38dbd895820e6e6ca0da1,YES
832169b7286a247388bd73c800ca2357,YES
9c9b88bba46899928bfef97fabca8178,NO
fc4d14336ea08dc716fe27aebb60ab55,NO
188dcf2f25ac90aa53880d3975db71f4,YES
2b0005a36e06125efe334c007d9c6030,YES
4b4d0b482cf31e3a70834c780938e269,NO
58416487ace4881743d97dbd9fc1af04,YES
70f7356b54379f4d929b8ac1e0e0c477,NO
706e416a6e801b0449d67f7b41582892,NO
aa6efd6838f82b102d468888ae91011d,NO
2f5eacc056e1d60ad8463f61c0219167,YES
23889da7ef51f5a6bbd3386da54b3d6b,NO
e113c2fe5166aa27bb0154b571c6ad2e,NO
45bfd49c4afde4c66db19b697682ad25,YES
f77cb9e9c1188e5ddc84a326bc9bb579,NO
ed5ea44c94b2862ed2f55d4740050415,YES
59b73f226262ab687ef9e39140d52ba1,YES
fb69dc02ee83d36cb466310424af1548,NO
e9633d9e09d3a0e1c49593059834ce71,YES
e3d4f8d4aeb2c8d7e6fc05914c8e9a72,NO
845ce1a6c63a0e7168afd8c1d1c3e0ab,NO
54d22565c082255fa2dfbd6bf453504d,NO
51e0aa1b4fc72835e360836bd97cef3c,YES
d657d2cc63332402d317a08475339a72,NO
ec3360390ae10fe72b48bf55e4836841,YES
d54af03b3ead2933c93510cf127bf448,YES
80e116ff5816cdeaa3fc6af429839cca,YES
50fa74208ee12c3a09381e1f16d62f66,YES
8bc1d57e32fe043afe306ce9789fdaa3,YES
362e6fd3d6b76089b5a420ba1614c0f0,NO
0168c29ae854c473de53621e2fd12505,YES
61733c7156a6dfe1915bda0697eb569e,NO
8101599e4a3ddf344687355412d5f282,NO
266b4ae8bdc960686d21c4dc9e66fcb6,NO
632fcbd33829e9e92c8491c879eb6536,YES
d91de74bd55afb4327db85b428b7867d,NO
e9090468cc10fe2babd6a84d6fd9878e,NO
8ce959bdc260227cf5bc4b16de24f284,YES
c083582261d5825996606738a2840f95,NO
b07c051bbb9846ace0f5928770084717,NO
1d3d85799e76536da065172d1e44ce10,YES
a76ca327e54635dc67d15ded2f9cc184,NO
80a2d9474f0c54ee315d2541ec66297c,NO
43cf1f069c404704f93f4669e9071a82,YES
be0aec412cb0ca8cec58ab0cd5078c86,YES
a55c6e81acb17a98cefc5c5b81231d94,NO
8771fde207e2c4242b20648f877da6a1,YES
eee78cba8773a9c510b35da9b6202a22,NO
b404162d0ed68f6bdba158de1c6f7b1f,NO
23e5446c2066bad2f861a2196ed407fc,YES
cc56f91effe88b056f89b26f6877aa35,NO
f5867bf7a83952b7c0be5cf5fee0a575,YES
b558c611b2bc6ff232e21d3d30451d4e,YES
0784a73aac5ee818b750befd75a9c998,YES
ddad39ae2b6fe250876395b67d936f3d,NO
eb76c3bde2216f8bded78ed121b8bfe5,YES
9ecc709b97d4a74554cd10c3b2215da0,NO
a096c1d669a6eb5098a1f51aba0995c3,YES
f5752aa060237ddeb7fa8bc1f8f503ed,NO
240e2c07d3ec09fa851687741719eb5d,YES
26b7f3b419a2151b43c1c6bf8abf19bd,YES
9c602519ab843f186e7e9a577f31f665,YES
58eebbd88ac9be9c6141cffdced7db34,YES
5ced02604bf9ab820db8bdfc43193de4,NO
953288aa2d09477a14a60aa09779ccbe,YES
2ad9bbd746d05b57a690e7ddb7e5ec08,YES
091cd1840b95283fa27be796abebb126,NO
72f2fd9813e2cb76c8fda9442656d546,YES
4bdf362066f79dbe32f3fdba4af590c3,YES
78247a50b46b11e4ac9f4fb7b3f3389b,NO
56cdfb292d61dd9a5f49fa158fb0e7df,NO
389a0ecd9f53655634c6671d4ed86a0a,NO
2b3c0e366ce5f19affa15cff6aa75a4c,NO
2c565a8b25429b98cb6bd9be5934cd85,YES
5ae685709fb7df232d6d06c9618211f7,NO
493f5579cd3d9f53eac513fc2ce40896,NO
0bea7b2277a2e9e5ff2ea9fccb923a44,YES
d725ef9fac11ab92c379d2d18f8c5956,YES
7f825dc7e144b0ad330d0e1fbb1a28eb,YES
f0c32dabe833e696b7ae3ff0cb48d7c6,YES
2a6ae6c3706e0ac46a05c274631f2619,NO
645a3340fc90163065ceb248f8a90a31,NO
f2aaad848f1948dab04567ce0805fdd3,NO
9c8cb7f800f5533c024809339b9c350a,YES
9bfdbd04abfaff4ed34a466c2566a2db,YES
f13928820f1fdb37e8487e5dc14a4a50,NO
9acd0101cc55a08b8e06961b2f40b0d4,NO
43d5ba5058ceec7c74aacb9555ec63d2,NO
9e90490f54ea052560ebe76237bafcec,NO
9c62c457801d117426506c234b69d891,YES
f749810a639a56f11ec335c100618518,YES
6efc943e121e648e74414ab7f685adec,YES
8cf7551b4a921301a848578bc43f32bb,YES
1f0f0c388f9de1c1a65914c9ad78fb56,NO
70faeb671520fcebe784b1ae9fe1568b,YES
da4d83177659b7e0bd6a2ba58ba6a521,YES
688b02b9abba179ec22d60f153fc44f0,NO
ca23718dcdd97ba0943f2ba18790d1e6,NO
43526dca50043686a6a9c581f46adc84,NO
ccb63300dc2a3df1e706fd3dd19054ad,YES
7bbcf569144c8a4573e3996af43b6b2b,NO
1eab2158a30407a218daa567ebebb9ef,NO
f65e82c47bc0c3426bc4544879ecbeb8,YES
61cf213f1f3c143048e006b8c10edd75,NO
73c34a481c6c66661fac6f441e19d96d,YES
c96ef8cf5fedf8e82f23182c54a516b5,NO
1f95bcfdec9d2d95552696f788637f5d,NO
d357a7eeecd24c4467dde877975057c5,NO
b90072ad2037fbbdd1d130d8b38ae9b2,YES
6c47d851cdf2eefbbac212af9b326aef,NO
1492d6078af84a82a5b53055148f0edc,YES
fde13fe77665bd6fe8ff8d8a4f9bc79e,YES
d523714dac21fdbc6c6268a909c806b7,YES
a4e4481786fe8f52f941098fd6e5595a,YES
b75bb5b59aa6c48b8dac263d9bd97944,NO
c00a435998c0c9e10bcc23cd0cd3d2c5,YES
3f66a55ac8a8fbc7fcba49219c2810c9,YES
6dee06ecb833ab83dd0e23ec2dd85f58,NO
2e453f73e136d8adf5d0c868d81c0f4c,YES
798f368625adaf164c35a9a4e3cec5eb,NO
c6ec6e6febd98f6af512ddaf25c51516,NO
2e88108810c12196dff628f080061266,NO
328bea39fbe28011e46d5326a584fde5,YES
4dd1d9819e1bd7b87f1bc2e58d6d5d17,YES
a39221628d4aa129dfba9c8104320c56,YES
c2586bdf4f3b9cae7052cb0ce8878c20,NO
618c1698090867a538b9f86facf38604,YES
20f581d8444fc890c98470bda8d07383,NO
304def37b7adf50229c345d82d9b5c9f,YES
96ac65d5e9b85bed5629fc56e8da9d17,YES
4dafdb0cb213f821208d22391b61d5a7,YES
f399c7ecb8e06e5d5ec2777f2f664c2b,YES
a37a00bdde3d749a2874cfea2202d60a,NO
87e2667cbc32cf3a0a002d652b1b583a,YES
510de8609ace88a0713ebf1744202d2b,YES
a0148ddfd2cc28bd54bf1e368d197af3,NO
1742ae3d6c767871a76e45331fc42425,NO
3a34f2333b3434f461566901523a0c3e,YES
69bab79d574d6cc969c684798ccb2d8b,NO
01a871e5a511b303f26fd97392b5ff99,NO
10289602c36f9e615372543a584639a7,NO
017f5f7b07e311725e9c9db6a7371542,YES
e3c7fc760344bab47f8181679c804230,NO
714a527b088b0d8fc83057f258dfec22,YES
40086a4b7cd2401dc44affee71867b22,YES
2d478c71ee022701b9fb80aa0f8bc5c6,YES
73c2e1ac51669a305d4127565a63846a,NO
8fd45f8ecd12ea06b85bd069ea7d5016,YES
439f95dfa5c52d79d84791d4e140e92e,NO
ba2167594d9647cf5e9a96110c6cc78d,YES
cd8d1392594ae4715c401dbbcbf91d75,YES
3eb75f3a7bcc104aeb06db89ddcc3bb6,YES
f3b1e57d11d93c2a4c96175b0fe41117,NO
986a788b115f27418442ff9a9f381b21,NO
91ec9ff6120aff238ed143d6ff1bd123,NO
6a49e9132a1eb73c033314bcfab3c419,NO
c287e05b5571e9caf493e4a41521c27b,YES
1525f47d81e8fa255d7268dd1ae29bcb,NO
f79ba4b275516bfbde300e9a4d7519ab,YES
